m	n	phi	pmax	batch	rule	threads	t_max_min	mpw	t_mpw_s	error	mew	t_mew_s
4	5	0.5	0.1	0	2-approval	48	30	{2}	0.9883761405944824	no-error	(2,)	0.0955088138580322
4	5	0.5	0.1	0	Borda	48	30	{2}	0.9925525188446045	no-error	(2,)	0.101870059967041
5	4	0.5	0.1	4	Plurality	48	30	{2}	0.7693624496459961	no-error	(0,)	0.0967645645141601
5	4	0.5	0.1	4	2-approval	48	30	{0}	0.7856121063232422	no-error	(0, 2)	0.1000375747680664
5	4	0.5	0.1	4	Borda	48	30	{0}	1.0916011333465576	no-error	(0,)	0.0972609519958496
7	2	0.5	0.1	8	Plurality	48	30	{0}	0.4276759624481201	no-error	(0,)	0.0971620082855224
7	2	0.5	0.1	8	2-approval	48	30	{0}	0.4203486442565918	no-error	(0,)	0.0974681377410888
7	2	0.5	0.1	8	Borda	48	30	{3}	1.290424108505249	no-error	(3,)	0.1076250076293945
4	5	0.5	0.1	2	Plurality	48	30	{0}	0.9768984317779541	no-error	(0,)	0.0957169532775878
4	5	0.5	0.1	2	2-approval	48	30	{0}	0.9589240550994873	no-error	(0,)	0.0953893661499023
4	5	0.5	0.1	2	Borda	48	30	{0}	0.9773147106170654	no-error	(0,)	0.0953655242919921
6	3	0.5	0.1	9	Plurality	48	30	{1}	0.5919456481933594	no-error	(1,)	0.0980534553527832
6	3	0.5	0.1	9	2-approval	48	30	{1}	0.6204564571380615	no-error	(1, 4)	0.1017827987670898
6	3	0.5	0.1	9	Borda	48	30	{4}	5.263087272644043	no-error	(1, 4)	0.1093559265136718
5	4	0.5	0.1	6	Plurality	48	30	{0}	0.7944321632385254	no-error	(0,)	0.1081404685974121
5	4	0.5	0.1	6	2-approval	48	30	{0}	0.7875251770019531	no-error	(0,)	0.108262300491333
5	4	0.5	0.1	6	Borda	48	30	{0}	0.9386246204376221	no-error	(0,)	0.1031668186187744
4	5	0.5	0.1	4	Plurality	48	30	{0}	0.9878463745117188	no-error	(0,)	0.1011955738067627
4	5	0.5	0.1	4	2-approval	48	30	{0}	0.978773832321167	no-error	(0,)	0.1013309955596923
4	5	0.5	0.1	4	Borda	48	30	{0}	0.9781210422515869	no-error	(0,)	0.0944545269012451
8	1	0.5	0.1	4	Plurality	48	30	{4, 6}	0.4657769203186035	no-error	(4, 6)	0.0987918376922607
8	1	0.5	0.1	4	2-approval	48	30	{4, 6}	0.47493791580200195	no-error	(4, 6)	0.0977518558502197
8	1	0.5	0.1	4	Borda	48	30	{4, 6}	0.5003292560577393	no-error	(4, 6)	0.0998973846435546
5	4	0.5	0.1	8	Plurality	48	30	{1}	0.7692272663116455	no-error	(1,)	0.0955700874328613
5	4	0.5	0.1	8	2-approval	48	30	{1}	0.7836918830871582	no-error	(1,)	0.1007077693939209
5	4	0.5	0.1	8	Borda	48	30	{1}	1.2085442543029785	no-error	(1,)	0.1053075790405273
4	5	0.5	0.1	6	Plurality	48	30	{0}	0.9695138931274414	no-error	(0,)	0.0962803363800048
4	5	0.5	0.1	6	2-approval	48	30	{0}	0.9796602725982666	no-error	(0,)	0.0947909355163574
4	5	0.5	0.1	6	Borda	48	30	{0}	1.0014336109161377	no-error	(0,)	0.1004135608673095
8	1	0.5	0.1	6	Plurality	48	30	{6}	0.5851261615753174	no-error	(6,)	0.0992155075073242
8	1	0.5	0.1	6	2-approval	48	30	{6}	0.5899665355682373	no-error	(6,)	0.1023132801055908
8	1	0.5	0.1	6	Borda	48	30	{6}	0.6514489650726318	no-error	(6,)	0.0981028079986572
7	2	0.5	0.1	1	Plurality	48	30	{2}	0.48691391944885254	no-error	(2,)	0.0995149612426757
7	2	0.5	0.1	1	2-approval	48	30	{2}	0.48645544052124023	no-error	(2,)	0.0963752269744873
7	2	0.5	0.1	1	Borda	48	30	{2}	7.1617090702056885	no-error	(2,)	0.102687120437622
4	5	0.5	0.1	8	Plurality	48	30	{0}	0.953315019607544	no-error	(0,)	0.0936555862426757
4	5	0.5	0.1	8	2-approval	48	30	{0}	0.9526019096374512	no-error	(0,)	0.0935261249542236
4	5	0.5	0.1	8	Borda	48	30	{0}	0.9721682071685791	no-error	(0,)	0.0975813865661621
8	1	0.5	0.1	8	Plurality	48	30	{4}	0.5789289474487305	no-error	(4,)	0.095332384109497
8	1	0.5	0.1	8	2-approval	48	30	{4}	0.582465410232544	no-error	(4,)	0.0953352451324462
8	1	0.5	0.1	8	Borda	48	30	{4}	0.6467981338500977	no-error	(4,)	0.0958671569824218
6	3	0.5	0.1	2	Plurality	48	30	{0}	0.5888490676879883	no-error	(0,)	0.0955328941345214
6	3	0.5	0.1	2	2-approval	48	30	{0}	0.6180868148803711	no-error	(0,)	0.1001768112182617
6	3	0.5	0.1	2	Borda	48	30	{0}	6.306913614273071	no-error	(0,)	0.1047444343566894
7	2	0.5	0.1	3	Plurality	48	30	{0, 4}	0.48574280738830566	no-error	(0, 4)	0.099520206451416
7	2	0.5	0.1	3	2-approval	48	30	{0, 4}	0.484699010848999	no-error	(4,)	0.0935733318328857
7	2	0.5	0.1	3	Borda	48	30	{0, 4}	6.933587074279785	no-error	(0, 4)	0.1005191802978515
6	3	0.5	0.1	4	Plurality	48	30	{0}	0.5950536727905273	no-error	(0,)	0.0966973304748535
6	3	0.5	0.1	4	2-approval	48	30	{0}	0.6076900959014893	no-error	(0,)	0.1015026569366455
6	3	0.5	0.1	4	Borda	48	30	{0}	3.044713020324707	no-error	(0,)	0.1087641716003418
5	4	0.5	0.1	1	Plurality	48	30	{1}	0.7689661979675293	no-error	(1,)	0.0988619327545166
5	4	0.5	0.1	1	2-approval	48	30	{1}	0.77781081199646	no-error	(1,)	0.0987532138824462
5	4	0.5	0.1	1	Borda	48	30	{1}	1.2123661041259766	no-error	(1,)	0.1004331111907959
7	2	0.5	0.1	5	Plurality	48	30	{0, 3}	0.48256874084472656	no-error	(0, 3)	0.0973749160766601
7	2	0.5	0.1	5	2-approval	48	30	{0, 3}	0.47925400733947754	no-error	(3,)	0.0936355590820312
7	2	0.5	0.1	5	Borda	48	30	{0, 3}	7.157099008560181	no-error	(0, 3)	0.1028881072998046
6	3	0.5	0.1	6	Plurality	48	30	{0}	0.5847377777099609	no-error	(0,)	0.0920097827911377
6	3	0.5	0.1	6	2-approval	48	30	{0}	0.6135835647583008	no-error	(0,)	0.0973737239837646
6	3	0.5	0.1	6	Borda	48	30	{0}	7.45616340637207	no-error	(0,)	0.1044082641601562
5	4	0.5	0.1	3	Plurality	48	30	{0}	0.7752871513366699	no-error	(0,)	0.0960934162139892
5	4	0.5	0.1	3	2-approval	48	30	{0}	0.7769935131072998	no-error	(0,)	0.0959477424621582
5	4	0.5	0.1	3	Borda	48	30	{0}	1.0602514743804932	no-error	(0,)	0.10422945022583
7	2	0.5	0.1	7	Plurality	48	30	{2}	0.4554898738861084	no-error	(2,)	0.0956785678863525
7	2	0.5	0.1	7	2-approval	48	30	{2}	0.46249842643737793	no-error	(2,)	0.0965259075164794
7	2	0.5	0.1	7	Borda	48	30	{2}	4.154017448425293	no-error	(2,)	0.1111900806427002
4	5	0.5	0.1	1	Plurality	48	30	{0}	0.9725534915924072	no-error	(0,)	0.0955326557159423
4	5	0.5	0.1	1	2-approval	48	30	{0}	0.9625747203826904	no-error	(0,)	0.0970356464385986
4	5	0.5	0.1	1	Borda	48	30	{0}	1.0131268501281738	no-error	(0,)	0.099571943283081
8	1	0.5	0.1	1	Plurality	48	30	{4, 5}	0.3953831195831299	no-error	(4,)	0.098909854888916
8	1	0.5	0.1	1	2-approval	48	30	{4, 5}	0.3940589427947998	no-error	(4,)	0.0994901657104492
8	1	0.5	0.1	1	Borda	48	30	{4, 5}	0.4248976707458496	no-error	(4,)	0.1020867824554443
6	3	0.5	0.1	8	Plurality	48	30	{1, 2}	0.6090779304504395	no-error	(1, 2)	0.1013774871826171
6	3	0.5	0.1	8	2-approval	48	30	{1, 2}	0.618563175201416	no-error	(1, 2)	0.0997509956359863
6	3	0.5	0.1	8	Borda	48	30	{2}	5.539890289306641	no-error	(1, 2)	0.1092176437377929
5	4	0.5	0.1	5	Plurality	48	30	{1}	0.7776591777801514	no-error	(1,)	0.0963292121887207
5	4	0.5	0.1	5	2-approval	48	30	{1}	0.788071870803833	no-error	(1,)	0.0955135822296142
5	4	0.5	0.1	5	Borda	48	30	{1}	1.1088805198669434	no-error	(1,)	0.0994956493377685
8	1	0.5	0.1	3	Plurality	48	30	{2}	0.5903358459472656	no-error	(2,)	0.0951993465423584
8	1	0.5	0.1	3	2-approval	48	30	{2}	0.58685302734375	no-error	(2,)	0.098130464553833
8	1	0.5	0.1	3	Borda	48	30	{2}	0.6498336791992188	no-error	(2,)	0.0967168807983398
5	4	0.5	0.1	7	Plurality	48	30	{1}	0.7696008682250977	no-error	(1,)	0.0973148345947265
5	4	0.5	0.1	7	2-approval	48	30	{1}	0.7992093563079834	no-error	(1,)	0.1064796447753906
5	4	0.5	0.1	7	Borda	48	30	{1}	1.1340253353118896	no-error	(1,)	0.1035544872283935
8	1	0.5	0.1	5	Plurality	48	30	{2}	0.2558140754699707	no-error	(2,)	0.0994548797607421
8	1	0.5	0.1	5	2-approval	48	30	{2}	0.25701475143432617	no-error	(2,)	0.1039657592773437
8	1	0.5	0.1	5	Borda	48	30	{2}	0.2780933380126953	no-error	(2,)	0.1078274250030517
7	2	0.5	0.1	0	Plurality	48	30	{3, 6}	0.4882512092590332	no-error	(3, 6)	0.102487564086914
7	2	0.5	0.1	0	2-approval	48	30	{3, 6}	0.514087438583374	no-error	(3, 6)	0.1045362949371337
7	2	0.5	0.1	0	Borda	48	30	{3, 6}	6.8046228885650635	no-error	(3, 6)	0.1043868064880371
5	4	0.5	0.1	9	Plurality	48	30	{1}	0.7948131561279297	no-error	(1,)	0.0964636802673339
5	4	0.5	0.1	9	2-approval	48	30	{1}	0.7825567722320557	no-error	(1,)	0.0992422103881836
5	4	0.5	0.1	9	Borda	48	30	{1}	1.1238343715667725	no-error	(1,)	0.1000142097473144
8	1	0.5	0.1	7	Plurality	48	30	{1}	0.5852634906768799	no-error	(1,)	0.0966851711273193
8	1	0.5	0.1	7	2-approval	48	30	{1}	0.5855634212493896	no-error	(1,)	0.1034326553344726
8	1	0.5	0.1	7	Borda	48	30	{1}	0.650996208190918	no-error	(1,)	0.1002075672149658
6	3	0.5	0.1	1	Plurality	48	30	{0}	0.5947329998016357	no-error	(0,)	0.1001667976379394
6	3	0.5	0.1	1	2-approval	48	30	{0}	0.6001901626586914	no-error	(0,)	0.098294973373413
6	3	0.5	0.1	1	Borda	48	30	{0}	3.2565956115722656	no-error	(0,)	0.106260061264038
6	3	0.5	0.1	3	Plurality	48	30	{2, 5}	0.6015028953552246	no-error	(2, 5)	0.0967485904693603
6	3	0.5	0.1	3	2-approval	48	30	{5}	0.6185524463653564	no-error	(2, 5)	0.1001982688903808
6	3	0.5	0.1	3	Borda	48	30	{5}	5.936300277709961	no-error	(2, 5)	0.1078467369079589
5	4	0.5	0.1	0	Plurality	48	30	{0}	0.7890057563781738	no-error	(0,)	0.0969183444976806
5	4	0.5	0.1	0	2-approval	48	30	{0}	0.7882397174835205	no-error	(0,)	0.1122088432312011
5	4	0.5	0.1	0	Borda	48	30	{0}	1.146440029144287	no-error	(0,)	0.0981237888336181
6	3	0.5	0.1	5	Plurality	48	30	{2}	0.5869913101196289	no-error	(2,)	0.0950024127960205
6	3	0.5	0.1	5	2-approval	48	30	{2}	0.6230475902557373	no-error	(2,)	0.0959184169769287
6	3	0.5	0.1	5	Borda	48	30	{2}	8.110673666000366	no-error	(2,)	0.1061358451843261
5	4	0.5	0.1	2	Plurality	48	30	{1}	0.7888531684875488	no-error	(1,)	0.0961537361145019
5	4	0.5	0.1	2	2-approval	48	30	{1}	0.7793006896972656	no-error	(1,)	0.0941629409790039
5	4	0.5	0.1	2	Borda	48	30	{1}	1.1762375831604004	no-error	(1,)	0.1065654754638671
8	1	0.5	0.1	0	Plurality	48	30	{4}	0.5978806018829346	no-error	(4,)	0.0982511043548584
8	1	0.5	0.1	0	2-approval	48	30	{4}	0.5959219932556152	no-error	(4,)	0.0973618030548095
8	1	0.5	0.1	0	Borda	48	30	{4}	0.6496052742004395	no-error	(4,)	0.1046185493469238
6	3	0.5	0.1	7	Plurality	48	30	{2}	0.5912795066833496	no-error	(2,)	0.1030933856964111
6	3	0.5	0.1	7	2-approval	48	30	{2}	0.5945069789886475	no-error	(2,)	0.0963835716247558
6	3	0.5	0.1	7	Borda	48	30	{2}	4.685679197311401	no-error	(2,)	0.1148900985717773
8	1	0.5	0.1	2	Plurality	48	30	{0}	0.5932412147521973	no-error	(0,)	0.1046063899993896
8	1	0.5	0.1	2	2-approval	48	30	{0}	0.599604606628418	no-error	(0,)	0.0987803936004638
8	1	0.5	0.1	2	Borda	48	30	{0}	0.6562309265136719	no-error	(0,)	0.0981571674346923
9	1	0.5	0.1	1	Plurality	48	30	{4, 6}	2.6814122200012207	no-error	(6,)	0.0995576381683349
9	1	0.5	0.1	1	2-approval	48	30	{4, 6}	2.7296483516693115	no-error	(6,)	0.1044220924377441
9	1	0.5	0.1	1	Borda	48	30	{4, 6}	3.072079658508301	no-error	(6,)	0.1020801067352294
6	4	0.5	0.1	0	Plurality	48	30	{0}	0.8323698043823242	no-error	(0,)	0.1027674674987793
6	4	0.5	0.1	0	2-approval	48	30	{2}	0.9233074188232422	no-error	(0,)	0.1085255146026611
6	4	0.5	0.1	0	Borda	48	30	{2}	58.22413897514343	no-error	(0, 2)	0.1649901866912841
4	6	0.5	0.1	1	Plurality	48	30	{2}	1.7734606266021729	no-error	(0, 2)	0.1455976963043213
4	6	0.5	0.1	1	2-approval	48	30	{0}	1.8115756511688232	no-error	(0,)	0.1634724140167236
4	6	0.5	0.1	1	Borda	48	30	{0}	1.9311513900756836	no-error	(0, 2)	0.1566681861877441
6	4	0.5	0.1	2	Plurality	48	30	{1}	1.200788974761963	no-error	(2, 4)	0.1507914066314697
6	4	0.5	0.1	2	2-approval	48	30	{4}	1.3258590698242188	no-error	(4,)	0.1474709510803222
6	4	0.5	0.1	2	Borda	48	30	{4}	57.321826457977295	no-error	(1, 2, 4)	0.1599950790405273
4	6	0.5	0.1	3	Plurality	48	30	{1}	1.7957866191864014	no-error	(0, 1)	0.158653974533081
4	6	0.5	0.1	3	2-approval	48	30	{0}	1.8074672222137451	no-error	(1,)	0.1508662700653076
4	6	0.5	0.1	3	Borda	48	30	{0}	1.8496880531311035	no-error	(1,)	0.1626594066619873
6	4	0.5	0.1	4	Plurality	48	30	{0}	1.2111780643463135	no-error	(0,)	0.1543812751770019
6	4	0.5	0.1	4	2-approval	48	30	{0}	1.3339381217956543	no-error	(0,)	0.1641805171966552
6	4	0.5	0.1	4	Borda	48	30	{0}	51.1371283531189	no-error	(0,)	0.1700258255004882
4	6	0.5	0.1	5	Plurality	48	30	{0}	1.8539726734161377	no-error	(0,)	0.1511540412902832
4	6	0.5	0.1	5	2-approval	48	30	{0}	1.8613526821136475	no-error	(0,)	0.166968822479248
4	6	0.5	0.1	5	Borda	48	30	{0}	1.8862221240997314	no-error	(0,)	0.1496026515960693
6	4	0.5	0.1	6	Plurality	48	30	{1}	1.265932321548462	no-error	(1,)	0.1533577442169189
6	4	0.5	0.1	6	2-approval	48	30	{1}	1.3299872875213623	no-error	(1,)	0.1744401454925537
6	4	0.5	0.1	6	Borda	48	30	{1}	28.81223726272583	no-error	(1,)	0.1775417327880859
4	6	0.5	0.1	7	Plurality	48	30	{0}	1.920318603515625	no-error	(0,)	0.1605908870697021
4	6	0.5	0.1	7	2-approval	48	30	{0}	1.8909673690795898	no-error	(0,)	0.1591567993164062
4	6	0.5	0.1	7	Borda	48	30	{0}	1.9497792720794678	no-error	(0,)	0.1732556819915771
6	4	0.5	0.1	8	Plurality	48	30	{1}	1.2971436977386475	no-error	(1,)	0.1630024909973144
6	4	0.5	0.1	8	2-approval	48	30	{1}	1.363023281097412	no-error	(1,)	0.1696047782897949
6	4	0.5	0.1	8	Borda	48	30	{1}	21.343058347702026	no-error	(1,)	0.1607723236083984
4	6	0.5	0.1	9	Plurality	48	30	{2}	1.7716057300567627	no-error	(2,)	0.1509556770324707
4	6	0.5	0.1	9	2-approval	48	30	{2}	1.776383876800537	no-error	(2,)	0.1551570892333984
4	6	0.5	0.1	9	Borda	48	30	{2}	1.8229894638061523	no-error	(2,)	0.1618127822875976
4	6	0.5	0.1	0	Plurality	48	30	{2}	1.789139747619629	no-error	(0, 2)	0.1608901023864746
4	6	0.5	0.1	0	2-approval	48	30	{0}	1.8067820072174072	no-error	(0, 2)	0.1666958332061767
4	6	0.5	0.1	0	Borda	48	30	{0}	1.8426144123077393	no-error	(0, 2)	0.1601390838623047
6	4	0.5	0.1	1	Plurality	48	30	{0}	1.2277092933654785	no-error	(0,)	0.1522862911224365
6	4	0.5	0.1	1	2-approval	48	30	{0}	1.2866928577423096	no-error	(0,)	0.1557488441467285
6	4	0.5	0.1	1	Borda	48	30	{0}	45.543745279312134	no-error	(0,)	0.1699531078338623
4	6	0.5	0.1	2	Plurality	48	30	{2}	1.7921125888824463	no-error	(2,)	0.1507356166839599
4	6	0.5	0.1	2	2-approval	48	30	{2}	1.7773268222808838	no-error	(2,)	0.1498146057128906
4	6	0.5	0.1	2	Borda	48	30	{2}	1.9406518936157227	no-error	(2,)	0.1619961261749267
3	7	0.5	0.1	9	Plurality	48	30	{2}	2.0889434814453125	no-error	(2,)	0.1487197875976562
3	7	0.5	0.1	9	2-approval	48	30	{2}	2.057624340057373	no-error	(2,)	0.1609597206115722
3	7	0.5	0.1	9	Borda	48	30	{2}	2.1037685871124268	no-error	(2,)	0.1594049930572509
4	6	0.5	0.1	4	Plurality	48	30	{2}	1.8263142108917236	no-error	(2,)	0.1644015312194824
4	6	0.5	0.1	4	2-approval	48	30	{2}	1.8059775829315186	no-error	(2,)	0.1591651439666748
4	6	0.5	0.1	4	Borda	48	30	{2}	1.8592710494995117	no-error	(2,)	0.146583080291748
5	5	0.5	0.1	8	Plurality	48	30	{0, 1}	1.5035977363586426	no-error	(0,)	0.1622493267059326
5	5	0.5	0.1	8	2-approval	48	30	{0, 1}	1.530566692352295	no-error	(0, 1)	0.1630363464355468
5	5	0.5	0.1	8	Borda	48	30	{0, 1}	2.8789799213409424	no-error	(0, 1)	0.1700043678283691
4	6	0.5	0.1	6	Plurality	48	30	{2}	1.8773720264434814	no-error	(2,)	0.1587820053100586
4	6	0.5	0.1	6	2-approval	48	30	{2}	1.8428525924682617	no-error	(2,)	0.1638689041137695
4	6	0.5	0.1	6	Borda	48	30	{2}	1.9129011631011963	no-error	(2,)	0.1547708511352539
7	3	0.5	0.1	3	Plurality	48	30	{0, 2, 3}	1.0670297145843506	no-error	(0, 2, 3)	0.1661508083343505
7	3	0.5	0.1	3	2-approval	48	30	{0, 2, 3}	1.2127904891967773	no-error	(0, 2, 3)	0.1663684844970703
7	3	0.5	0.1	3	Borda	48	30	{0, 2, 3}	1204.115187883377	no-error	(0, 2, 3)	0.1801707744598388
8	2	0.5	0.1	6	Plurality	48	30	{2, 3}	0.9126513004302979	no-error	(2, 3)	0.1707613468170166
8	2	0.5	0.1	6	2-approval	48	30	{2}	0.9190711975097656	no-error	(2, 3)	0.171022891998291
8	2	0.5	0.1	6	Borda	48	30	{2}	33.08130168914795	no-error	(2, 3)	0.1866829395294189
7	3	0.5	0.1	5	Plurality	48	30	{0}	1.1035501956939697	no-error	(0,)	0.1739304065704345
7	3	0.5	0.1	5	2-approval	48	30	{0}	1.2522380352020264	no-error	(0,)	0.1712052822113037
7	3	0.5	0.1	5	Borda	48	30	{0}	1195.1292803287506	no-error	(0,)	0.1878950595855713
8	2	0.5	0.1	8	Plurality	48	30	{3}	1.1546010971069336	no-error	(3,)	0.1909031867980957
8	2	0.5	0.1	8	2-approval	48	30	{3}	1.173654317855835	no-error	(3,)	0.1753609180450439
8	2	0.5	0.1	8	Borda	48	30	{3}	99.92359018325806	no-error	(3,)	0.1915180683135986
7	3	0.5	0.1	7	Plurality	48	30	{4}	1.1219923496246338	no-error	(4,)	0.1868941783905029
7	3	0.5	0.1	7	2-approval	48	30	{4}	1.2280185222625732	no-error	(4,)	0.1848177909851074
7	3	0.5	0.1	7	Borda	48	30	{1}	657.8756563663483	no-error	(1,)	0.1902854442596435
5	5	0.5	0.1	1	Plurality	48	30	{0}	1.6523308753967285	no-error	(0,)	0.1822068691253662
5	5	0.5	0.1	1	2-approval	48	30	{0}	1.656123161315918	no-error	(0,)	0.1793761253356933
5	5	0.5	0.1	1	Borda	48	30	{0}	2.441725492477417	no-error	(0,)	0.1796991825103759
3	7	0.5	0.1	4	Plurality	48	30	{1}	2.3574042320251465	no-error	(1,)	0.168574571609497
3	7	0.5	0.1	4	2-approval	48	30	{1}	2.2985386848449707	no-error	(1,)	0.1674180030822754
3	7	0.5	0.1	4	Borda	48	30	{1}	2.334942579269409	no-error	(1,)	0.1702997684478759
7	3	0.5	0.1	9	Plurality	48	30	{1}	1.0942821502685547	no-error	(1,)	0.1753523349761963
7	3	0.5	0.1	9	2-approval	48	30	{1}	1.1489365100860596	no-error	(1,)	0.1854300498962402
7	3	0.5	0.1	9	Borda	48	30	{1}	372.39998412132263	no-error	(1,)	0.1942410469055175
5	5	0.5	0.1	3	Plurality	48	30	{3}	1.7375292778015137	no-error	(3,)	0.1894283294677734
5	5	0.5	0.1	3	2-approval	48	30	{3}	1.8030695915222168	no-error	(3,)	0.1879394054412841
5	5	0.5	0.1	3	Borda	48	30	{3}	3.204526662826538	no-error	(3,)	0.1979100704193115
3	7	0.5	0.1	6	Plurality	48	30	{1}	2.4323689937591553	no-error	(0, 1)	0.1783769130706787
3	7	0.5	0.1	6	2-approval	48	30	{0}	2.418198823928833	no-error	(0, 1)	0.1694028377532959
3	7	0.5	0.1	6	Borda	48	30	{0}	2.448394298553467	no-error	(0, 1)	0.183943510055542
5	5	0.5	0.1	5	Plurality	48	30	{1}	1.7946279048919678	no-error	(0, 1)	0.1795551776885986
5	5	0.5	0.1	5	2-approval	48	30	{0}	1.7335059642791748	no-error	(1,)	0.1927275657653808
5	5	0.5	0.1	5	Borda	48	30	{0}	2.9788241386413574	no-error	(0,)	0.2053034305572509
3	7	0.5	0.1	8	Plurality	48	30	{0}	2.407078981399536	no-error	(0,)	0.1764795780181884
3	7	0.5	0.1	8	2-approval	48	30	{1}	2.480844259262085	no-error	(1,)	0.1867263317108154
3	7	0.5	0.1	8	Borda	48	30	{0}	2.444073438644409	no-error	(0,)	0.1933226585388183
8	2	0.5	0.1	1	Plurality	48	30	{1, 5}	1.5108046531677246	no-error	(1, 5)	0.1854023933410644
8	2	0.5	0.1	1	2-approval	48	30	{1, 5}	1.489398717880249	no-error	(1, 5)	0.1798038482666015
8	2	0.5	0.1	1	Borda	48	30	{1, 5}	404.735032081604	no-error	(1,)	0.1889431476593017
7	3	0.5	0.1	0	Plurality	48	30	{2}	1.172006607055664	no-error	(2,)	0.1810181140899658
7	3	0.5	0.1	0	2-approval	48	30	{1}	1.2347304821014404	no-error	(1,)	0.1975007057189941
7	3	0.5	0.1	0	Borda	48	30	{1}	534.1227142810822	no-error	(1,)	0.2131202220916748
5	5	0.5	0.1	7	Plurality	48	30	{1}	1.840428113937378	no-error	(1,)	0.1864130496978759
5	5	0.5	0.1	7	2-approval	48	30	{1}	1.9302408695220947	no-error	(1,)	0.2077448368072509
5	5	0.5	0.1	7	Borda	48	30	{1}	3.180697202682495	no-error	(1,)	0.2032301425933838
8	2	0.5	0.1	3	Plurality	48	30	{0}	1.5436897277832031	no-error	(0,)	0.1919920444488525
8	2	0.5	0.1	3	2-approval	48	30	{0}	1.5861284732818604	no-error	(0,)	0.2119286060333252
8	2	0.5	0.1	3	Borda	48	30	{0}	413.5919179916382	no-error	(0,)	0.2084097862243652
7	3	0.5	0.1	2	Plurality	48	30	{0}	1.2721686363220215	no-error	(0,)	0.209207534790039
7	3	0.5	0.1	2	2-approval	48	30	{0}	1.4032151699066162	no-error	(0,)	0.201897382736206
7	3	0.5	0.1	2	Borda	48	30	{0}	663.277574300766	no-error	(0,)	0.1904149055480957
5	5	0.5	0.1	9	Plurality	48	30	{1}	1.7403230667114258	no-error	(1,)	0.1737740039825439
5	5	0.5	0.1	9	2-approval	48	30	{1}	1.7361385822296143	no-error	(1,)	0.1869077682495117
5	5	0.5	0.1	9	Borda	48	30	{1}	2.2476930618286133	no-error	(1,)	0.1986443996429443
8	2	0.5	0.1	5	Plurality	48	30	{1}	1.2042946815490723	no-error	(1,)	0.1766002178192138
8	2	0.5	0.1	5	2-approval	48	30	{1}	1.2020995616912842	no-error	(1,)	0.1752600669860839
8	2	0.5	0.1	5	Borda	48	30	{1}	113.9047269821167	no-error	(1,)	0.1824073791503906
7	3	0.5	0.1	4	Plurality	48	30	{0}	1.166175127029419	no-error	(0,)	0.1863167285919189
7	3	0.5	0.1	4	2-approval	48	30	{0}	1.316349983215332	no-error	(0,)	0.1782433986663818
7	3	0.5	0.1	4	Borda	48	30	{0}	823.4165942668915	no-error	(0,)	0.1920759677886963
3	7	0.5	0.1	1	Plurality	48	30	{2}	2.397533655166626	no-error	(0, 2)	0.1833059787750244
3	7	0.5	0.1	1	2-approval	48	30	{1}	2.406724214553833	no-error	(1, 2)	0.1920948028564453
3	7	0.5	0.1	1	Borda	48	30	{1}	2.453934907913208	no-error	(0, 1, 2)	0.1700031757354736
8	2	0.5	0.1	7	Plurality	48	30	{2}	1.1481208801269531	no-error	(2,)	0.1829969882965088
8	2	0.5	0.1	7	2-approval	48	30	{2}	1.185049057006836	no-error	(2,)	0.1761379241943359
8	2	0.5	0.1	7	Borda	48	30	{2}	159.14992785453796	no-error	(2,)	0.2022604942321777
7	3	0.5	0.1	6	Plurality	48	30	{2}	1.1652922630310059	no-error	(2,)	0.1939258575439453
7	3	0.5	0.1	6	2-approval	48	30	{2}	1.2543535232543945	no-error	(2,)	0.1946237087249755
7	3	0.5	0.1	6	Borda	48	30	{2}	484.2120044231415	no-error	(2,)	0.1969575881958007
5	5	0.5	0.1	0	Plurality	48	30	{4}	1.7626066207885742	no-error	(4,)	0.187025785446167
5	5	0.5	0.1	0	2-approval	48	30	{4}	1.7547423839569092	no-error	(4,)	0.18892502784729
5	5	0.5	0.1	0	Borda	48	30	{4}	2.8286261558532715	no-error	(4,)	0.1881406307220459
3	7	0.5	0.1	3	Plurality	48	30	{0}	2.4849629402160645	no-error	(0,)	0.188584566116333
3	7	0.5	0.1	3	2-approval	48	30	{0}	2.4439964294433594	no-error	(0,)	0.1735377311706543
3	7	0.5	0.1	3	Borda	48	30	{0}	2.477107524871826	no-error	(0,)	0.1793403625488281
8	2	0.5	0.1	9	Plurality	48	30	{5}	1.3602180480957031	no-error	(5,)	0.17922043800354
8	2	0.5	0.1	9	2-approval	48	30	{5}	1.3338234424591064	no-error	(5,)	0.1799497604370117
8	2	0.5	0.1	9	Borda	48	30	{5}	229.71134424209595	no-error	(5,)	0.194202184677124
9	1	0.5	0.1	3	Plurality	48	30	{1, 4, 7}	1.2746508121490479	no-error	(1, 7)	0.1905689239501953
9	1	0.5	0.1	3	2-approval	48	30	{1, 4, 7}	1.2897655963897705	no-error	(1,)	0.1914732456207275
9	1	0.5	0.1	3	Borda	48	30	{1, 4, 7}	1.425020694732666	no-error	(1,)	0.1888473033905029
7	3	0.5	0.1	8	Plurality	48	30	{0}	1.0971221923828125	no-error	(0,)	0.1873936653137207
7	3	0.5	0.1	8	2-approval	48	30	{0}	1.1890521049499512	no-error	(0,)	0.1836850643157959
7	3	0.5	0.1	8	Borda	48	30	{0}	444.4643859863281	no-error	(0,)	0.1940467357635498
